Iteration	Posterior	Likelihood	Prior	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	Ne[1]	Ne[2]	Ne[3]	Ne[4]	Ne[5]	Ne[6]	Ne[7]	Ne[8]	Ne[9]	Ne[10]	Ne[11]	Ne[12]	Ne[13]	Ne[14]	Ne[15]	Ne[16]	Ne[17]	Ne[18]	Ne[19]	relativeExtinction	root	speciation
910	-3032.01	-2864.93	-167.074	0.000263242	0.000447504	0.0006987	0.000940106	0.03692511	3.59818	2.51221	0.787497	1.54053	10	10	10	10	10	10	10	10	10	10	13.1156	305.675	35.17	49.6458	40.5283	121.993	1.41393	33.4691	3.98555	0.09308809	8.272924	0.3966685
920	-3026.43	-2860.05	-166.374	0.000287281	0.000437796	0.00049239	0.000760009	0.002187023	2.64493	4.25081	1.85108	1.8496	10	10	10	10	10	10	10	10	10	10	32.6697	71.2802	97.0239	51.3352	26.5412	69.7993	1.53173	132.619	7.90048	0.006678472	8.272924	0.3274736
930	-2995.82	-2846.25	-149.567	0.000180963	0.000324326	0.000794821	0.000955412	0.01144079	1.61188	2.4675	1.39651	1.66123	10	10	10	10	10	10	10	10	10	10	97.6032	29.1794	36.7446	51.8663	43.837	212.432	0.797681	37.3822	5.98311	0.04280459	8.272924	0.2672796
940	-2995.13	-2848.97	-146.16	0.000208709	0.000213389	0.000623279	0.000940743	0.043053	1.51037	2.21641	4.72135	1.87522	10	10	10	10	10	10	10	10	10	10	82.9826	7.50573	17.6	95.1055	214.4	80.2535	0.305531	68.8137	3.30411	0.1056944	8.272924	0.4073349
950	-3017.82	-2841.53	-176.297	0.000100227	0.000405021	0.000767354	0.00078547	0.1359238	1.55547	3.86867	1.76177	1.63586	10	10	10	10	10	10	10	10	10	10	30.6247	10.653	25.0704	130.771	40.0245	176.55	0.769534	172.444	7.34443	0.26115	8.272924	0.5204818
960	-3019.6	-2852.31	-167.288	0.000147684	0.000395784	0.00106007	0.000933642	0.001635188	1.08513	2.65136	2.46794	1.38163	10	10	10	10	10	10	10	10	10	10	37.1538	180.425	20.0546	62.9988	59.9892	62.5622	0.758405	36.7124	8.63834	0.004850976	8.272924	0.3370843
970	-3017	-2851.33	-165.669	0.000262061	0.000390665	0.000468455	0.000801633	0.0169019	1.76919	3.74804	1.43537	1.41148	10	10	10	10	10	10	10	10	10	10	105.389	137.567	51.8021	27.0293	120.73	22.4694	1.32976	166.222	6.16657	0.06094174	8.272924	0.2773453
980	-3042.33	-2855.54	-186.787	0.000126187	0.000180308	0.000735473	0.000725827	0.1456892	2.66567	1.8713	2.09812	1.49538	10	10	10	10	10	10	10	10	10	10	254.832	110.511	86.4203	73.9715	79.285	187.313	1.6648	158.955	7.6798	0.2691168	8.272924	0.5413604
990	-3033.2	-2848.05	-185.152	0.000232746	0.000349047	0.000520808	0.000637676	0.1401567	1.51531	2.17088	1.0619	0.896678	10	10	10	10	10	10	10	10	10	10	98.8007	39.0333	68.6798	199.799	30.9894	131.627	1.24212	26.4795	5.68519	0.2297361	8.272924	0.610077
1000	-3022.97	-2854.06	-168.902	0.00016306	0.000256787	0.000885142	0.000808547	0.1635156	1.38043	4.21389	0.717058	1.44643	10	10	10	10	10	10	10	10	10	10	81.2149	742.928	19.0606	79.3068	17.9619	38.8768	0.505385	6.02902	6.26571	0.3398211	8.272924	0.4811816
1010	-3015.79	-2853.46	-162.331	0.000145572	0.00042963	0.000328205	0.000919052	0.03746832	1.40792	3.38325	2.7959	1.91006	10	10	10	10	10	10	10	10	10	10	88.2668	248.34	106.81	353.331	13.6552	104.797	0.213913	132.542	10.6984	0.06812391	8.272924	0.5500025
1020	-2999.62	-2848.56	-151.06	0.000203556	0.00036786	0.000513607	0.000772053	0.4726975	2.08497	3.10539	3.39314	2.35709	10	10	10	10	10	10	10	10	10	10	145.597	45.995	181.216	24.8844	21.0474	19.5425	0.277476	143.684	6.18039	0.6862039	8.272924	0.6888587
1030	-3008.47	-2855.88	-152.593	0.000200543	0.000398227	0.000998029	0.000912831	0.09503152	1.65313	5.11567	1.93222	1.2387	10	10	10	10	10	10	10	10	10	10	139.607	150.011	17.9904	210.033	148.374	7.40683	0.312318	21.736	4.88999	0.1699037	8.272924	0.5593256
1040	-3007.68	-2853.05	-154.632	0.000283968	0.000308127	0.000670199	0.000876343	0.09019823	1.29765	5.26707	1.82977	1.71737	10	10	10	10	10	10	10	10	10	10	65.1125	106.492	43.9094	105.243	34.4114	14.3785	0.409992	125.145	8.123	0.1987804	8.272924	0.4537582
1050	-3016.35	-2852.55	-163.8	0.000207548	0.000282768	0.000476348	0.000794158	0.008467414	1.55436	1.27323	2.31344	1.99051	10	10	10	10	10	10	10	10	10	10	66.5471	130.812	26.1395	114.674	144.994	95.8863	0.541565	433.106	11.0053	0.02738137	8.272924	0.30924
1060	-3019.74	-2845.88	-173.86	0.000205371	0.000530494	0.000660306	0.000777395	0.1488352	2.01763	3.67999	1.64964	2.49812	10	10	10	10	10	10	10	10	10	10	59.1525	256.294	42.4803	590.141	341.055	18.2441	1.34489	44.3816	9.85454	0.3052208	8.272924	0.4876312
1070	-3003.28	-2844.82	-158.451	0.000249541	0.000603978	0.000598968	0.000928126	0.0840251	2.84544	1.72039	2.72762	1.86783	10	10	10	10	10	10	10	10	10	10	380.762	40.5605	140.643	178.981	169.639	195.504	0.657562	18.1569	5.56045	0.1786394	8.272924	0.4703614
1080	-3029.98	-2852.68	-177.307	9.86205e-05	0.000328276	0.000554174	0.000670498	0.4587506	1.29268	3.86389	3.24593	3.37831	10	10	10	10	10	10	10	10	10	10	36.9156	281.811	42.3485	233.484	7.04027	83.6896	1.0564	248.799	7.32148	0.7093773	8.272924	0.6466948
1090	-3024.18	-2850.53	-173.647	0.000120537	0.000421817	0.000548667	0.000979768	0.2276169	1.50158	2.57226	2.20959	1.60902	10	10	10	10	10	10	10	10	10	10	19.9424	150.448	106.726	49.6701	42.9134	43.823	0.921616	71.9564	6.1677	0.4366087	8.272924	0.5213292
1100	-3043.17	-2856.59	-186.586	0.000185811	0.000540232	0.000843015	0.000985208	0.1951597	5.05957	6.51343	1.75317	1.54598	10	10	10	10	10	10	10	10	10	10	75.8644	67.3046	64.195	70.1636	137.691	7.38616	23.0297	18.6845	5.14302	0.3582967	8.272924	0.5446875
1110	-3035.62	-2847.53	-188.089	7.87859e-05	0.000359395	0.000567683	0.00109994	0.07780489	4.45641	7.44784	1.18439	1.65499	10	10	10	10	10	10	10	10	10	10	364.877	9.64927	291.749	7.89668	159.532	49.0305	54.0378	74.6001	4.62449	0.2284265	8.272924	0.3406124
1120	-3034.45	-2849.29	-185.159	0.000175529	0.000307307	0.00045376	0.000985159	0.1980889	3.05376	2.23663	2.63308	1.50228	10	10	10	10	10	10	10	10	10	10	39.8626	2.94469	84.3981	155.096	29.1726	49.4025	428.317	38.7994	5.91349	0.4640639	8.272924	0.4268569
1130	-3021.67	-2846.47	-175.2	0.000216207	0.000445733	0.000484547	0.00070572	0.1396955	3.15437	4.24397	2.36009	2.48816	10	10	10	10	10	10	10	10	10	10	75.1975	0.502909	341.571	143.36	67.3264	57.5492	140.189	303.752	6.88798	0.2522013	8.272924	0.553905
1140	-3018.1	-2858.09	-160.015	0.000203806	0.000548139	0.000553452	0.00107335	0.06852402	2.28246	2.06842	2.76402	1.88607	10	10	10	10	10	10	10	10	10	10	144.131	0.426764	25.5523	16.3092	21.8995	88.6125	178.602	192.731	4.731	0.1657279	8.272924	0.4134732
1150	-2996.45	-2844.78	-151.674	0.000244885	0.000429459	0.000501646	0.0010287	0.03636444	1.56047	2.39119	1.21228	1.1197	10	10	10	10	10	10	10	10	10	10	68.5315	0.270147	18.6854	201.226	4.27423	296.973	4.27001	47.7705	4.92566	0.07050463	8.272924	0.5157738
1160	-3027.11	-2853.51	-173.601	0.000200658	0.00048532	0.000854053	0.00105984	0.08779922	3.49551	2.5338	2.93394	1.90276	10	10	10	10	10	10	10	10	10	10	147.938	0.628688	173.909	184.628	67.1855	248.321	1.94915	11.8706	9.41956	0.1411385	8.272924	0.6220783
1170	-3003.24	-2842.38	-160.86	0.000239223	0.000369546	0.000888407	0.000970983	0.04014692	0.711676	1.33718	1.30165	1.51179	10	10	10	10	10	10	10	10	10	10	165.386	0.712058	69.5129	87.167	20.0646	208.986	28.7302	61.9669	5.94707	0.08739083	8.272924	0.4593951
1180	-2999.55	-2848.63	-150.923	0.000239366	0.000549145	0.000586381	0.00166984	0.2418649	2.25396	2.80151	2.17963	1.23945	10	10	10	10	10	10	10	10	10	10	13.9488	0.2799	105.323	234.266	135.278	338.125	68.6943	12.1398	2.86713	0.4509529	8.272924	0.5363418
1190	-3007.96	-2845.95	-162.015	0.000165206	0.000694765	0.00102063	0.00118174	0.181331	4.10593	2.24659	0.935411	1.08476	10	10	10	10	10	10	10	10	10	10	30.0152	0.637982	232.484	201.923	90.9061	40.2523	42.8948	15.1115	5.85384	0.3290675	8.272924	0.551045
1200	-3015.72	-2850.94	-164.784	0.000187907	0.000537082	0.000810028	0.000767517	0.07073103	4.11949	3.54939	1.55319	1.24222	10	10	10	10	10	10	10	10	10	10	193.031	0.387677	88.0792	7.90844	18.8752	62.6529	67.2896	102.333	4.90095	0.2042847	8.272924	0.3462374
1210	-3009.98	-2842.81	-167.172	0.000309354	0.000906408	0.000604042	0.00111781	0.09762113	2.0147	3.15977	0.984854	1.14258	10	10	10	10	10	10	10	10	10	10	22.1283	1.14721	78.3262	0.29461	240.921	10.2773	17.9256	210.672	6.77752	0.2361324	8.272924	0.4134169
1220	-3027.91	-2847.16	-180.748	0.000165647	0.000444449	0.000692663	0.00103133	0.2928336	1.18868	1.21392	1.14586	1.33892	10	10	10	10	10	10	10	10	10	10	17.3046	3.52531	148.21	139.124	64.3235	10.2443	206.159	104.597	5.17287	0.5896557	8.272924	0.496618
1230	-3043.6	-2840.08	-203.523	0.00016235	0.000421459	0.000628689	0.000805159	0.6051928	2.80448	3.44845	1.33609	1.95131	10	10	10	10	10	10	10	10	10	10	1.81441	4.80186	126.353	37.8201	417.898	8.27954	259.506	211.593	7.38905	0.5272119	8.272924	1.147912
1240	-3052.36	-2844.64	-207.726	0.000206551	0.000221199	0.000724309	0.000917239	0.7155504	2.1988	3.94652	0.75486	1.35876	10	10	10	10	10	10	10	10	10	10	90.9946	198.747	240.483	7.80327	101.745	13.5836	123.105	291.148	13.5113	0.6110418	8.272924	1.171033
1250	-3027.16	-2838.22	-188.934	0.000188576	0.000679054	0.000734349	0.00104222	0.851972	2.96619	2.09096	2.8291	1.21538	10	10	10	10	10	10	10	10	10	10	40.6688	71.3716	63.94	9.59425	47.0099	5.80339	157.005	250.217	7.12256	0.6941632	8.272924	1.227337
1260	-3028.97	-2851.46	-177.5	0.000210645	0.00052293	0.000446406	0.00128522	0.1393122	2.42838	2.66711	2.06671	1.24297	10	10	10	10	10	10	10	10	10	10	116.144	187.105	156.73	49.804	25.5433	7.22922	52.0826	130.901	5.61078	0.2081701	8.272924	0.6692229
1270	-3028.94	-2847.02	-181.923	0.000274573	0.000731779	0.000797368	0.00155125	0.6749967	1.73095	3.97719	1.81239	1.94041	10	10	10	10	10	10	10	10	10	10	209.659	72.6282	157.697	3.70864	49.0323	2.94065	363.42	40.9103	3.39494	0.5170634	8.272924	1.305443
1280	-2996.07	-2838.03	-158.043	0.000227242	0.000798898	0.000802888	0.000794181	0.07221035	1.04641	2.36248	2.69999	1.42245	10	10	10	10	10	10	10	10	10	10	32.5359	60.315	109.215	76.9635	100.821	2.81977	149.549	3.83254	4.68561	0.1609068	8.272924	0.4487712
1290	-3010.7	-2841.65	-169.049	0.000168019	0.00054244	0.00120327	0.00112501	0.336191	1.26648	2.87682	1.7023	1.40022	10	10	10	10	10	10	10	10	10	10	189.945	60.511	97.5319	166.111	26.9918	1.54569	83.7273	95.3781	6.12229	0.4565072	8.272924	0.736442
1300	-3023.77	-2849.37	-174.403	0.000119375	0.000693661	0.000494933	0.00103919	0.04231933	0.941848	5.06803	3.4604	2.01939	10	10	10	10	10	10	10	10	10	10	203.708	47.4019	76.6367	18.1402	12.9268	2.77863	30.7684	17.0363	6.59602	0.1181422	8.272924	0.3582069
1310	-3007.33	-2844.41	-162.922	0.000227326	0.000582322	0.000665734	0.000869261	0.5624042	2.94286	4.92279	0.936834	2.1204	10	10	10	10	10	10	10	10	10	10	8.46329	48.4749	24.9319	33.2494	35.0201	1.0644	295.603	192.005	4.74648	0.71661	8.272924	0.784812
1320	-3003.1	-2841.7	-161.408	0.000167738	0.000731789	0.00095554	0.000858241	0.04551449	2.05827	2.15811	1.14071	1.20437	10	10	10	10	10	10	10	10	10	10	4.093	109.849	13.7763	70.628	61.636	1.90525	158.841	194.732	3.2168	0.07913784	8.272924	0.5751293
1330	-2989.25	-2838.19	-151.056	0.000216625	0.000617598	0.000614227	0.00112635	0.2555867	2.98695	2.81827	0.91715	1.26397	10	10	10	10	10	10	10	10	10	10	90.4738	3.0279	60.5407	47.1898	149.741	0.744028	222.632	0.28985	2.8583	0.5571696	8.272924	0.4587233
1340	-3010.63	-2835.48	-175.151	0.000116221	0.000368275	0.00050017	0.00107487	0.3006621	1.90305	3.71203	2.38993	1.57557	10	10	10	10	10	10	10	10	10	10	76.1317	24.5631	81.6278	214.001	11.6601	4.64894	255.212	279.682	3.39002	0.4511973	8.272924	0.6663649
1350	-3019.5	-2833.04	-186.457	0.000176187	0.000680951	0.000523896	0.00100493	0.192222	3.4495	4.22583	2.36756	2.02884	10	10	10	10	10	10	10	10	10	10	197.353	167.219	149.599	208.524	11.7569	4.55834	46.3832	132.706	7.47152	0.3927718	8.272924	0.4893986
1360	-3019.61	-2836.96	-182.648	0.000289298	0.000671294	0.00101272	0.000675355	0.08793491	1.34582	3.30362	1.88157	1.02308	10	10	10	10	10	10	10	10	10	10	187.989	80.6111	44.4568	252.388	48.2225	5.69785	65.2236	46.2337	7.58081	0.1801805	8.272924	0.4880379
1370	-3029.68	-2845.47	-184.208	0.000121706	0.000544961	0.000677096	0.000810861	0.008768518	1.45169	1.78998	1.09658	1.08446	10	10	10	10	10	10	10	10	10	10	82.7533	109.551	10.1116	32.4772	44.6522	5.38738	155.885	119.502	7.78743	0.01233982	8.272924	0.7105872
1380	-3016.14	-2836.34	-179.796	0.000221505	0.000520139	0.000532892	0.00111873	0.4965697	2.93944	3.05657	1.03935	1.74413	10	10	10	10	10	10	10	10	10	10	10.6991	92.6527	5.93861	189.358	131.787	3.4675	93.0688	7.77004	10.4221	0.7111068	8.272924	0.6983055
1390	-3042.27	-2839.89	-202.379	0.000257977	0.000409286	0.000654497	0.00100219	0.5949947	0.734065	3.55782	2.2027	1.3794	10	10	10	10	10	10	10	10	10	10	153.398	52.6162	116.947	396.502	171.668	6.28778	118.476	7.47944	5.70729	0.9015822	8.272924	0.659945
1400	-3043.16	-2848.31	-194.844	0.000401258	0.000305776	0.000762335	0.00084197	0.2728462	2.52365	2.51164	1.62884	1.93355	10	10	10	10	10	10	10	10	10	10	95.6357	34.3103	124.757	196.575	395.377	4.56134	538.862	125.636	5.79289	0.4861062	8.272924	0.5612894
1410	-3033.93	-2852.03	-181.898	0.000219603	0.000550466	0.000733163	0.00101666	0.3018176	2.36337	2.0005	1.93256	1.98772	10	10	10	10	10	10	10	10	10	10	113.586	41.4813	154.852	44.1714	77.982	7.07011	179.425	36.316	6.03951	0.439257	8.272924	0.6871093
1420	-3013.01	-2837.45	-175.557	0.000158237	0.000485721	0.000838417	0.00102559	0.1320704	1.57274	4.35792	1.23542	1.80738	10	10	10	10	10	10	10	10	10	10	429.174	7.1452	55.1321	34.818	158.089	9.00598	204.194	28.4831	2.90807	0.2760028	8.272924	0.4785111
1430	-3016.62	-2837.86	-178.759	0.000197607	0.00059151	0.000438029	0.00112594	0.07616319	1.11779	4.34228	1.48948	1.13019	10	10	10	10	10	10	10	10	10	10	279.024	46.5637	79.6763	20.5948	71.3131	4.13279	140.552	74.885	6.35464	0.1467385	8.272924	0.5190402
1440	-3027.74	-2838.58	-189.16	0.000240153	0.000495083	0.000543312	0.000732245	0.2254235	1.99877	5.93698	1.35453	0.874878	10	10	10	10	10	10	10	10	10	10	137.872	136.982	224.03	123.576	335.244	7.02794	11.7205	53.237	7.14062	0.4739914	8.272924	0.4755856
1450	-3007.97	-2837.4	-170.569	0.000190632	0.000545652	0.000655954	0.000842906	0.009510681	1.78324	0.972158	1.71015	2.40081	10	10	10	10	10	10	10	10	10	10	28.0424	111.233	161.508	76.5957	20.5572	3.83988	70.4475	122.635	6.54936	0.0215253	8.272924	0.4418373
1460	-3024.71	-2841.72	-182.99	0.000177464	0.00057951	0.000520454	0.000942365	0.1576131	2.05002	1.22516	2.2446	1.16139	10	10	10	10	10	10	10	10	10	10	134.856	133.752	442.645	70.6491	223.739	3.46876	90.1792	78.7064	5.45318	0.2425789	8.272924	0.6497396
1470	-3026.2	-2847.72	-178.477	0.000173302	0.000510095	0.000608171	0.00102553	0.3989174	2.35651	2.86498	1.10745	1.01256	10	10	10	10	10	10	10	10	10	10	7.15007	25.8818	221.555	29.4608	248.439	4.95178	5.32045	117.637	3.76573	0.4887257	8.272924	0.8162398
1480	-3001.36	-2834.1	-167.268	0.000214199	0.000767096	0.000913067	0.0010917	0.4394036	1.43846	5.88145	1.66848	0.815124	10	10	10	10	10	10	10	10	10	10	109.589	59.5609	40.8619	168.607	143.17	4.1782	182.547	29.4404	4.66112	0.5730263	8.272924	0.7668122
1490	-3012.24	-2849.55	-162.693	0.00024907	0.000712763	0.000877647	0.00116259	0.6188205	2.14598	2.30697	2.40484	1.53235	10	10	10	10	10	10	10	10	10	10	21.8361	87.7708	90.9963	1.86371	52.7111	2.81681	23.1074	19.0025	2.96374	0.8472906	8.272924	0.7303521
1500	-3010.12	-2848.5	-161.618	0.000161455	0.000712256	0.00068039	0.000884795	0.04478385	1.21983	3.15328	1.50445	1.47231	10	10	10	10	10	10	10	10	10	10	18.3668	172.805	113.227	127.066	12.7818	3.48191	126.444	41.5194	5.08885	0.09153526	8.272924	0.4892524
1510	-3010.14	-2837.37	-172.764	0.00026823	0.000565409	0.000817522	0.00105532	0.1083552	1.26128	1.01813	3.81267	1.64883	10	10	10	10	10	10	10	10	10	10	7.67006	35.598	15.6649	7.79233	3.51597	17.686	64.595	153.818	3.23441	0.2819488	8.272924	0.384308
1520	-3025.65	-2854.33	-171.32	0.000206424	0.000661234	0.000713393	0.000601541	0.05584722	1.65642	1.73301	1.15691	1.491	10	10	10	10	10	10	10	10	10	10	46.817	25.5845	203.322	101.973	19.6912	4.42761	16.6629	113.243	3.35822	0.1244799	8.272924	0.4486444
1530	-3026.8	-2850.15	-176.649	0.000222454	0.00083882	0.000798845	0.000843335	0.5163336	3.19813	5.85688	0.879358	1.6095	10	10	10	10	10	10	10	10	10	10	27.8822	469.516	218.29	10.7343	227.386	3.29883	246.177	109.098	5.18044	0.5346526	8.272924	0.9657367
1540	-3014.46	-2845.11	-169.345	0.000383067	0.000317495	0.000657368	0.0010164	0.699961	0.867088	1.86653	1.62736	1.23682	10	10	10	10	10	10	10	10	10	10	191.903	315.278	108.392	40.4358	17.4784	3.15979	168.029	9.41264	3.29528	0.6792079	8.272924	1.030555
1550	-2997.9	-2838.11	-159.799	0.000357028	0.000641669	0.000623166	0.00104739	0.6917483	4.33717	2.19771	1.46891	1.44493	10	10	10	10	10	10	10	10	10	10	242.821	595.116	24.8414	39.4631	58.575	1.10999	7.36165	313.76	3.43127	0.6243907	8.272924	1.107877
1560	-3002.7	-2842.14	-160.554	0.000167904	0.000576062	0.000880306	0.00132376	0.06994332	1.49987	3.85274	2.61821	0.90713	10	10	10	10	10	10	10	10	10	10	132.516	275.589	122.467	53.5211	62.2359	3.25248	36.0302	54.8409	3.16786	0.13556	8.272924	0.5159583
1570	-3023.24	-2841.48	-181.758	0.000259254	0.000563934	0.000706336	0.000850723	0.005739917	2.87289	5.12924	2.06923	2.29299	10	10	10	10	10	10	10	10	10	10	127.212	66.3007	54.0154	70.4938	281.297	5.67112	35.9471	28.7618	7.18599	0.008669809	8.272924	0.6620581
1580	-3009.19	-2834.97	-174.213	0.000279766	0.000576658	0.000801133	0.000778312	0.04687428	2.47095	2.98554	1.56549	1.61186	10	10	10	10	10	10	10	10	10	10	113.354	66.9541	18.6042	43.3994	33.0989	7.84653	124.762	10.4741	2.04293	0.08859561	8.272924	0.5290813
1590	-3008.01	-2837.91	-170.097	0.000222094	0.000767895	0.000702847	0.000829896	0.186423	2.76567	3.61256	2.85217	1.63726	10	10	10	10	10	10	10	10	10	10	29.5389	57.2142	35.634	37.2175	100.614	3.47009	56.7821	161.392	4.4988	0.3740331	8.272924	0.498413
1600	-3006.73	-2840.58	-166.143	0.000345937	0.000546554	0.000722867	0.000687753	0.9977841	1.34044	2.78807	1.97747	2.01517	10	10	10	10	10	10	10	10	10	10	466.849	169.155	159.069	166.332	30.0598	2.04717	27.155	21.1419	5.46706	0.7800759	8.272924	1.279086
1610	-3025.96	-2845.41	-180.55	0.00043873	0.000224363	0.000564063	0.000816282	0.5928545	4.22208	1.92255	2.17533	0.973935	10	10	10	10	10	10	10	10	10	10	12.5467	17.4413	308.007	187.737	248.817	7.05695	238.947	35.8176	2.66974	0.6899971	8.272924	0.859213
1620	-3003.02	-2836.22	-166.807	0.000334367	0.000770338	0.000853474	0.000796669	0.1927264	1.36728	1.68647	2.12711	1.27543	10	10	10	10	10	10	10	10	10	10	102.519	10.6887	21.8984	23.2891	56.0432	2.74488	18.7692	44.0611	4.21104	0.3203478	8.272924	0.6016161
1630	-3015.33	-2840.67	-174.661	0.000413666	0.000330019	0.000646707	0.000888429	0.5778724	3.18329	2.59433	2.80514	1.95413	10	10	10	10	10	10	10	10	10	10	177.684	39.6455	19.9473	164.873	209.859	4.55363	12.028	106.536	4.46243	0.8398325	8.272924	0.6880806
1640	-3007.78	-2838.05	-169.732	0.000339108	0.000547584	0.000798396	0.000848915	0.1121394	1.56215	2.91158	1.53401	1.31961	10	10	10	10	10	10	10	10	10	10	3.83186	76.2663	62.2947	23.3246	142.308	3.70113	157.297	38.1725	4.27823	0.1801087	8.272924	0.6226206
1650	-3013.31	-2842.19	-171.117	0.000413504	0.000644057	0.000716431	0.00108567	0.2069751	2.56428	1.71272	1.38206	1.18269	10	10	10	10	10	10	10	10	10	10	120.443	27.7887	157.515	93.6199	114.715	3.21713	151.988	140.081	4.02956	0.2676718	8.272924	0.7732423
1660	-3019.31	-2835.97	-183.337	0.000263249	0.000730158	0.000514076	0.000828842	0.3029019	1.00574	4.25845	1.79585	1.05691	10	10	10	10	10	10	10	10	10	10	110.214	20.0642	169.783	167.746	252.34	12.1134	65.403	158.264	3.39449	0.4210808	8.272924	0.7193438
1670	-3024.21	-2842.03	-182.188	0.000379511	0.000396393	0.000471965	0.00111633	0.1474571	2.83654	2.53222	1.74694	1.1746	10	10	10	10	10	10	10	10	10	10	69.8839	56.2789	245.109	384.382	73.4085	7.18948	116.355	27.3429	5.10485	0.2897339	8.272924	0.5089399
1680	-3022.15	-2841.71	-180.441	0.000211419	0.000346907	0.0006488	0.000894718	0.04025189	3.09417	2.75895	4.33465	0.942706	10	10	10	10	10	10	10	10	10	10	13.9194	169.601	127.898	15.3916	12.2788	6.0622	84.7188	26.6339	4.93343	0.09271157	8.272924	0.4341625
1690	-3031.95	-2846.04	-185.912	0.000199281	0.000530697	0.000963087	0.000716356	0.1845659	2.29173	2.06967	0.717023	1.03837	10	10	10	10	10	10	10	10	10	10	249.194	41.222	148.961	36.3743	32.9068	5.81588	109.732	182.161	3.78838	0.3002096	8.272924	0.6147902
1700	-3013.89	-2846.98	-166.916	0.000220976	0.000616213	0.000736219	0.000547778	0.3919827	1.59364	2.7396	1.62042	1.99425	10	10	10	10	10	10	10	10	10	10	181.579	118.459	254.994	35.9692	151.965	2.19972	256.377	102.951	5.31368	0.4954458	8.272924	0.7911716
1710	-3024.08	-2840.52	-183.558	0.000178597	0.000518522	0.000550251	0.00065102	0.2843291	5.64477	3.86122	0.930796	2.22757	10	10	10	10	10	10	10	10	10	10	143.238	70.1725	111.347	337.984	14.5958	1.96695	11.8574	22.1443	9.79749	0.495439	8.272924	0.5738934
1720	-3005.36	-2840.7	-164.661	0.000257236	0.000716031	0.000652801	0.000785827	0.4202145	1.89648	2.57261	1.45163	0.999343	10	10	10	10	10	10	10	10	10	10	73.4641	29.3271	589.803	107.369	12.2088	2.91737	119.755	19.7482	5.08139	0.5414052	8.272924	0.7761553
1730	-3027.09	-2842.64	-184.447	0.000214575	0.000544263	0.000333576	0.000857508	0.2085028	4.72027	7.28985	0.843062	1.20208	10	10	10	10	10	10	10	10	10	10	25.6355	14.2857	15.6243	107.471	62.2156	3.06956	19.3883	120.81	6.43923	0.3984299	8.272924	0.5233111
1740	-3025.95	-2839.41	-186.534	9.4635e-05	0.000573118	0.000578785	0.000951213	0.3011574	2.85254	4.87184	1.50913	0.887903	10	10	10	10	10	10	10	10	10	10	49.8645	42.9981	119.071	80.3346	42.4478	6.51349	88.6716	48.3664	6.097	0.4705665	8.272924	0.639989
1750	-3011.89	-2836.2	-175.686	7.894e-05	0.000499232	0.00072855	0.00113375	0.2112539	2.4857	3.38907	1.26294	1.774	10	10	10	10	10	10	10	10	10	10	65.9405	40.357	35.2031	245.314	48.5772	1.86461	114.114	300.877	9.53867	0.4052076	8.272924	0.5213474
1760	-3026.43	-2842.32	-184.111	0.000165756	0.000684442	0.000381365	0.000760513	0.0274401	9.58672	9.50538	2.19465	1.12232	10	10	10	10	10	10	10	10	10	10	56.5829	95.6292	8.12298	53.4467	137.28	1.3976	28.6469	76.5002	5.64695	0.05737933	8.272924	0.4782228
1770	-3031.31	-2862.3	-169.004	0.000208654	0.000671297	0.000576043	0.00087372	0.1199816	0.7699	2.10472	3.38724	1.41732	10	10	10	10	10	10	10	10	10	10	9.92581	114.698	44.5981	74.0648	3.46378	2.36811	99.9006	95.0441	5.93621	0.2139492	8.272924	0.5607948
1780	-3034.24	-2843.47	-190.772	0.000331712	0.000521564	0.000505274	0.000779014	0.06052148	1.23401	2.63958	2.69586	1.88845	10	10	10	10	10	10	10	10	10	10	27.8765	50.9959	135.115	57.9282	265.867	16.1974	24.1777	11.2361	7.10574	0.1227971	8.272924	0.4928576
1790	-3029.76	-2844.9	-184.856	0.00025629	0.000704324	0.000572709	0.000992989	0.1681359	5.8232	2.78143	2.11713	2.51027	10	10	10	10	10	10	10	10	10	10	10.7161	205.94	29.0239	249.385	135.507	12.8643	39.2195	14.5189	3.17789	0.3222892	8.272924	0.5216927
1800	-3026.69	-2837.97	-188.72	0.000294763	0.000553711	0.000610626	0.00108135	0.2672814	1.88281	3.16384	3.93242	1.31322	10	10	10	10	10	10	10	10	10	10	105.229	22.7491	26.3671	17.0136	255.641	6.7343	212.481	104.88	8.7395	0.4076235	8.272924	0.6557065
1810	-3024.73	-2840.7	-184.033	0.000283962	0.000606028	0.000476627	0.000838355	1.09524	2.07734	2.57721	2.75516	2.18381	10	10	10	10	10	10	10	10	10	10	38.7783	247.616	41.863	110.229	5.87374	5.67561	281.699	124.758	4.89063	0.7598429	8.272924	1.441403
1820	-3024.55	-2840.61	-183.94	0.000227708	0.000885178	0.00068564	0.00104867	0.03180554	2.14975	5.64731	2.20206	2.066	10	10	10	10	10	10	10	10	10	10	231.168	36.7955	13.2454	32.4864	199.926	4.90494	73.4221	97.7871	6.43488	0.0754264	8.272924	0.4216766
